C:\Users\jonathans\PycharmProjects\PSSEDYN\SampleSystem\OUT\out_dyntools_demo_bus154_fault.out
                     1              2              21             22      
        Time(s) ANGL 2[BUS 2 1 ANGL 3[BUS 3 1 VOLT 2 [BUS 2  VOLT 3 [BUS 3 
                       8.000]1        3.800]1        18.000]        13.800]
        152.152        41851.9        41865.5        0.96995        1.07485
         152.16          41852        41865.6        0.96995        1.07485
        152.168        41852.1        41865.7       0.969949        1.07485
        152.177        41852.2        41865.8       0.969949        1.07485
        152.185        41852.3        41865.9       0.969949        1.07485
        152.193        41852.4          41866       0.969949        1.07485
        152.202        41852.5        41866.1       0.969949        1.07485
         152.21        41852.6        41866.2       0.969948        1.07485
        152.218        41852.7        41866.3       0.969948        1.07485
        152.227        41852.8        41866.4       0.969948        1.07485
        152.235        41852.9        41866.5       0.969948        1.07485
        152.243          41853        41866.6       0.969948        1.07485
        152.252        41853.1        41866.7       0.969947        1.07485
         152.26        41853.2        41866.8       0.969947        1.07485
        152.268        41853.3        41866.9       0.969947        1.07485
        152.277        41853.4          41867       0.969947        1.07485
        152.285        41853.5        41867.1       0.969946        1.07485
        152.293        41853.6        41867.2       0.969946        1.07485
        152.302        41853.7        41867.3       0.969946        1.07485
         152.31        41853.8        41867.4       0.969946        1.07485
        152.318        41853.9        41867.5       0.969946        1.07485
        152.327          41854        41867.6       0.969945        1.07485
        152.335        41854.1        41867.7       0.969945        1.07485
        152.343        41854.2        41867.8       0.969945        1.07485
        152.352        41854.3        41867.9       0.969945        1.07485
         152.36        41854.4          41868       0.969945        1.07485
        152.368        41854.5        41868.1       0.969944        1.07485
        152.377        41854.6        41868.2       0.969944        1.07485
        152.385        41854.7        41868.3       0.969944        1.07485
        152.393        41854.8        41868.4       0.969944        1.07485
        152.402        41854.9        41868.5       0.969944        1.07485
         152.41          41855        41868.6       0.969944        1.07485
        152.418        41855.1        41868.7       0.969943        1.07485
        152.427        41855.2        41868.8       0.969943        1.07485
        152.435        41855.3        41868.9       0.969943        1.07485
        152.443        41855.4          41869       0.969943        1.07485
        152.452        41855.5        41869.1       0.969943        1.07485
         152.46        41855.6        41869.2       0.969943        1.07485
        152.468        41855.7        41869.2       0.969942        1.07485
        152.477        41855.8        41869.3       0.969942        1.07485
        152.485        41855.8        41869.4       0.969942        1.07485
        152.493        41855.9        41869.5       0.969942        1.07485
        152.501          41856        41869.6       0.969942        1.07485
         152.51        41856.1        41869.7       0.969942        1.07485
        152.518        41856.2        41869.8       0.969941        1.07484
        152.526        41856.3        41869.9       0.969941        1.07484
        152.535        41856.4          41870       0.969941        1.07484
        152.543        41856.5        41870.1        0.96994        1.07484
        152.551        41856.6        41870.2       0.969939        1.07484
         152.56        41856.7        41870.3       0.969939        1.07484
        152.568        41856.8        41870.4       0.969939        1.07484
        152.576        41856.9        41870.5       0.969939        1.07484
        152.585          41857        41870.6       0.969939        1.07484
        152.593        41857.1        41870.7       0.969939        1.07484
        152.601        41857.2        41870.8       0.969939        1.07484
         152.61        41857.3        41870.9       0.969939        1.07484
        152.618        41857.4          41871       0.969939        1.07484
        152.626        41857.5        41871.1       0.969938        1.07484
        152.635        41857.6        41871.2       0.969938        1.07484
        152.643        41857.7        41871.3       0.969938        1.07484
        152.651        41857.8        41871.4       0.969938        1.07484
         152.66        41857.9        41871.5       0.969938        1.07484
        152.668          41858        41871.6       0.969938        1.07484
        152.676        41858.1        41871.7       0.969938        1.07484
        152.685        41858.2        41871.8       0.969938        1.07484
        152.693        41858.3        41871.9       0.969938        1.07484
        152.701        41858.4          41872       0.969938        1.07484
         152.71        41858.5        41872.1       0.969939        1.07484
        152.718        41858.6        41872.2       0.969939        1.07484
        152.726        41858.7        41872.3       0.969939        1.07484
        152.735        41858.8        41872.4       0.969939        1.07484
        152.743        41858.9        41872.5       0.969939        1.07484
        152.751          41859        41872.6       0.969939        1.07484
         152.76        41859.1        41872.7       0.969939        1.07484
        152.768        41859.2        41872.8       0.969939        1.07484
        152.776        41859.3        41872.9       0.969939        1.07484
        152.785        41859.4          41873       0.969939        1.07484
        152.793        41859.5        41873.1        0.96994        1.07484
        152.801        41859.6        41873.2        0.96994        1.07484
         152.81        41859.7        41873.3        0.96994        1.07483
        152.818        41859.8        41873.4        0.96994        1.07483
        152.826        41859.9        41873.5        0.96994        1.07483
        152.835          41860        41873.6        0.96994        1.07483
        152.843        41860.1        41873.7        0.96994        1.07483
        152.851        41860.2        41873.8       0.969941        1.07483
         152.86        41860.3        41873.9       0.969941        1.07483
        152.868        41860.4          41874       0.969941        1.07483
        152.876        41860.4        41874.1       0.969941        1.07483
        152.885        41860.5        41874.2       0.969941        1.07483
        152.893        41860.6        41874.3       0.969941        1.07483
        152.901        41860.7        41874.4       0.969942        1.07483
         152.91        41860.8        41874.4       0.969942        1.07483
        152.918        41860.9        41874.5       0.969942        1.07483
        152.926          41861        41874.6       0.969942        1.07483
        152.935        41861.1        41874.7       0.969942        1.07482
        152.943        41861.2        41874.8       0.969943        1.07482
        152.951        41861.3        41874.9       0.969943        1.07482
         152.96        41861.4          41875       0.969943        1.07482
        152.968        41861.5        41875.1       0.969943        1.07482
        152.976        41861.6        41875.2       0.969943        1.07482
        152.985        41861.7        41875.3       0.969944        1.07482
        152.993        41861.8        41875.4       0.969944        1.07482
        153.001        41861.9        41875.5       0.969944        1.07482
         153.01          41862        41875.6       0.969944        1.07482
        153.018        41862.1        41875.7       0.969944        1.07482
        153.026        41862.2        41875.8       0.969944        1.07482
        153.035        41862.3        41875.9       0.969945        1.07482
        153.043        41862.4          41876       0.969945        1.07482
        153.051        41862.5        41876.1       0.969946        1.07482
         153.06        41862.6        41876.2       0.969947        1.07481
        153.068        41862.7        41876.3       0.969947        1.07481
        153.076        41862.8        41876.4       0.969947        1.07481
        153.085        41862.9        41876.5       0.969947        1.07481
        153.093          41863        41876.6       0.969947        1.07481
        153.101        41863.1        41876.7       0.969947        1.07481
         153.11        41863.2        41876.8       0.969947        1.07481
        153.118        41863.3        41876.9       0.969947        1.07481
        153.126        41863.4          41877       0.969947        1.07481
        153.135        41863.5        41877.1       0.969947        1.07481
        153.143        41863.6        41877.2       0.969947         1.0748
        153.151        41863.7        41877.3       0.969947         1.0748
         153.16        41863.8        41877.4       0.969947         1.0748
        153.168        41863.9        41877.5       0.969947         1.0748
        153.176          41864        41877.6       0.969947         1.0748
        153.185        41864.1        41877.7       0.969946         1.0748
        153.193        41864.2        41877.8       0.969945         1.0748
        153.201        41864.3        41877.9       0.969945         1.0748
         153.21        41864.4          41878       0.969944         1.0748
        153.218        41864.5        41878.1       0.969943         1.0748
        153.226        41864.6        41878.2       0.969943         1.0748
        153.235        41864.7        41878.3       0.969943         1.0748
        153.243        41864.8        41878.4       0.969943         1.0748
        153.251        41864.9        41878.5       0.969944         1.0748
         153.26          41865        41878.6       0.969945         1.0748
        153.268        41865.1        41878.7       0.969946         1.0748
        153.276        41865.2        41878.8       0.969946         1.0748
        153.285        41865.3        41878.9       0.969947         1.0748
        153.293        41865.4          41879       0.969947         1.0748
        153.301        41865.5        41879.1       0.969948         1.0748
         153.31        41865.6        41879.2       0.969949         1.0748
        153.318        41865.7        41879.3       0.969947         1.0748
        153.326        41865.8        41879.4       0.969946         1.0748
        153.335        41865.9        41879.5       0.969945        1.07479
        153.343          41866        41879.6       0.969944        1.07479
        153.351        41866.1        41879.7       0.969944        1.07479
         153.36        41866.2        41879.8       0.969943        1.07479
        153.368        41866.3        41879.9       0.969942        1.07479
        153.376        41866.4          41880       0.969941        1.07479
        153.385        41866.5        41880.1       0.969941        1.07479
        153.393        41866.6        41880.2       0.969941        1.07479
        153.401        41866.7        41880.3       0.969942        1.07479
         153.41        41866.8        41880.4       0.969943         1.0748
        153.418        41866.9        41880.5       0.969944         1.0748
        153.426          41867        41880.6       0.969944         1.0748
        153.435        41867.1        41880.7       0.969945         1.0748
        153.443        41867.2        41880.8       0.969946         1.0748
        153.451        41867.3        41880.9       0.969946         1.0748
         153.46        41867.4          41881       0.969946         1.0748
        153.468        41867.5        41881.1       0.969946         1.0748
        153.476        41867.6        41881.2       0.969946         1.0748
        153.485        41867.7        41881.3       0.969945         1.0748
        153.493        41867.8        41881.4       0.969945         1.0748
        153.501        41867.9        41881.5       0.969945         1.0748
         153.51          41868        41881.6       0.969944        1.07479
        153.518        41868.1        41881.7       0.969944        1.07479
        153.526        41868.2        41881.8       0.969943        1.07479
        153.535        41868.3        41881.9       0.969942        1.07479
        153.543        41868.4          41882       0.969942        1.07479
        153.551        41868.5        41882.1       0.969942         1.0748
         153.56        41868.6        41882.2       0.969942         1.0748
        153.568        41868.7        41882.3       0.969942         1.0748
        153.576        41868.8        41882.4       0.969942         1.0748
        153.585        41868.9        41882.5       0.969942         1.0748
        153.593          41869        41882.6       0.969942         1.0748
        153.601        41869.1        41882.7       0.969942         1.0748
         153.61        41869.2        41882.8       0.969942         1.0748
        153.618        41869.3        41882.9       0.969942         1.0748
        153.626        41869.4          41883       0.969942         1.0748
        153.635        41869.5        41883.1       0.969942         1.0748
        153.643        41869.6        41883.2       0.969942         1.0748
        153.651        41869.7        41883.3       0.969942         1.0748
         153.66        41869.8        41883.4       0.969942         1.0748
        153.668        41869.9        41883.5       0.969942         1.0748
        153.676          41870        41883.6       0.969942         1.0748
        153.685        41870.1        41883.7       0.969942         1.0748
        153.693        41870.2        41883.8       0.969942         1.0748
        153.701        41870.3        41883.9       0.969942         1.0748
         153.71        41870.4          41884       0.969942         1.0748
        153.718        41870.5        41884.1       0.969942         1.0748
        153.726        41870.6        41884.2       0.969942         1.0748
        153.735        41870.7        41884.3       0.969942         1.0748
        153.743        41870.8        41884.4       0.969942         1.0748
        153.751        41870.9        41884.5       0.969942         1.0748
         153.76          41871        41884.6       0.969942         1.0748
        153.768        41871.1        41884.7       0.969942         1.0748
        153.776        41871.2        41884.8       0.969942         1.0748
        153.785        41871.3        41884.9       0.969943         1.0748
        153.793        41871.4          41885       0.969943         1.0748
        153.801        41871.5        41885.1       0.969943         1.0748
         153.81        41871.6        41885.2       0.969943         1.0748
        153.818        41871.7        41885.3       0.969943         1.0748
        153.826        41871.8        41885.4       0.969943         1.0748
        153.835        41871.9        41885.5       0.969943         1.0748
        153.843          41872        41885.6       0.969943         1.0748
        153.851        41872.1        41885.7       0.969944         1.0748
        153.859        41872.2        41885.8       0.969944         1.0748
        153.868        41872.3        41885.9       0.969945         1.0748
        153.876        41872.4          41886       0.969945         1.0748
        153.884        41872.5        41886.1       0.969945         1.0748
        153.893        41872.6        41886.2       0.969945         1.0748
        153.901        41872.7        41886.3       0.969945         1.0748
        153.909        41872.8        41886.4       0.969945         1.0748
        153.918        41872.9        41886.5       0.969946         1.0748
        153.926          41873        41886.6       0.969946         1.0748
        153.934        41873.1        41886.7       0.969946         1.0748
        153.943        41873.2        41886.8       0.969946         1.0748
        153.951        41873.3        41886.9       0.969946         1.0748
        153.959        41873.4          41887       0.969946         1.0748
        153.968        41873.5        41887.1       0.969946         1.0748
        153.976        41873.6        41887.2       0.969946         1.0748
        153.984        41873.8        41887.3       0.969946         1.0748
        153.993        41873.9        41887.4       0.969946         1.0748
        154.001          41874        41887.6       0.969946         1.0748
        154.009        41874.1        41887.7       0.969945         1.0748
        154.018        41874.2        41887.8       0.969945         1.0748
        154.026        41874.3        41887.9       0.969945         1.0748
        154.034        41874.4          41888       0.969945         1.0748
        154.043        41874.5        41888.1       0.969945         1.0748
        154.051        41874.6        41888.2       0.969945         1.0748
        154.059        41874.7        41888.3       0.969945         1.0748
        154.068        41874.8        41888.4       0.969945         1.0748
        154.076        41874.9        41888.5       0.969945         1.0748
        154.084          41875        41888.6       0.969944         1.0748
        154.093        41875.1        41888.7       0.969944         1.0748
        154.101        41875.2        41888.8       0.969944         1.0748
        154.109        41875.3        41888.9       0.969944         1.0748
        154.118        41875.4          41889       0.969944         1.0748
        154.126        41875.5        41889.1       0.969943         1.0748
        154.134        41875.6        41889.2       0.969943         1.0748
        154.143        41875.7        41889.3       0.969943         1.0748
        154.151        41875.8        41889.4       0.969943         1.0748
        154.159        41875.9        41889.5       0.969943         1.0748
        154.168          41876        41889.6       0.969942         1.0748
        154.176        41876.1        41889.7       0.969942         1.0748
        154.184        41876.2        41889.8       0.969942         1.0748
        154.193        41876.3        41889.9       0.969942         1.0748
        154.201        41876.4          41890       0.969941         1.0748
        154.209        41876.5        41890.1       0.969941         1.0748
        154.218        41876.6        41890.2       0.969941         1.0748
        154.226        41876.7        41890.3        0.96994         1.0748
        154.234        41876.8        41890.4        0.96994         1.0748
        154.243        41876.9        41890.5        0.96994         1.0748
        154.251          41877        41890.6        0.96994         1.0748
        154.259        41877.1        41890.7       0.969939         1.0748
        154.268        41877.2        41890.8       0.969939         1.0748
        154.276        41877.3        41890.9       0.969939         1.0748
        154.284        41877.4          41891       0.969939         1.0748
        154.293        41877.5        41891.1       0.969938         1.0748
        154.301        41877.6        41891.2       0.969937         1.0748
        154.309        41877.7        41891.3       0.969938        1.07481
        154.318        41877.8        41891.4       0.969938        1.07481
        154.326        41877.9        41891.5       0.969937        1.07481
        154.334          41878        41891.6       0.969936        1.07481
        154.343        41878.1        41891.7       0.969936        1.07481
        154.351        41878.2        41891.8       0.969937        1.07481
        154.359        41878.3        41891.9       0.969937        1.07481
        154.368        41878.4          41892       0.969935        1.07481
        154.376        41878.5        41892.1       0.969935        1.07481
        154.384        41878.6        41892.2       0.969935        1.07481
        154.393        41878.7        41892.3       0.969936        1.07481
        154.401        41878.8        41892.4       0.969935        1.07481
        154.409        41878.9        41892.5       0.969934        1.07481
        154.418          41879        41892.6       0.969934        1.07481
        154.426        41879.1        41892.7       0.969934        1.07481
        154.434        41879.2        41892.8       0.969934        1.07481
        154.443        41879.3        41892.9       0.969934        1.07481
        154.451        41879.4          41893       0.969934        1.07481
        154.459        41879.5        41893.1       0.969934        1.07481
        154.468        41879.6        41893.2       0.969933        1.07481
        154.476        41879.7        41893.3       0.969933        1.07481
        154.484        41879.8        41893.4       0.969933        1.07481
        154.493        41879.9        41893.5       0.969933        1.07481
        154.501          41880        41893.6       0.969932        1.07482
        154.509        41880.1        41893.7       0.969933        1.07482
        154.518        41880.2        41893.8       0.969933        1.07482
        154.526        41880.3        41893.9       0.969932        1.07482
        154.534        41880.4          41894       0.969932        1.07482
        154.543        41880.5        41894.1       0.969932        1.07482
        154.551        41880.6        41894.2       0.969931        1.07482
        154.559        41880.7        41894.4       0.969931        1.07482
        154.568        41880.8        41894.5       0.969931        1.07482
        154.576        41880.9        41894.6       0.969931        1.07482
        154.584        41881.1        41894.7       0.969932        1.07482
        154.593        41881.2        41894.8       0.969931        1.07482
        154.601        41881.3        41894.9        0.96993        1.07482
        154.609        41881.4          41895        0.96993        1.07482
        154.618        41881.5        41895.1        0.96993        1.07482
        154.626        41881.6        41895.2        0.96993        1.07482
        154.634        41881.7        41895.3        0.96993        1.07482
        154.643        41881.8        41895.4        0.96993        1.07482
        154.651        41881.9        41895.5        0.96993        1.07482
        154.659          41882        41895.6       0.969929        1.07482
        154.668        41882.1        41895.7        0.96993        1.07482
        154.676        41882.2        41895.8        0.96993        1.07482
        154.684        41882.3        41895.9       0.969929        1.07482
        154.693        41882.4          41896       0.969929        1.07482
        154.701        41882.5        41896.1       0.969929        1.07482
        154.709        41882.6        41896.2       0.969929        1.07482
        154.718        41882.7        41896.3       0.969928        1.07482
        154.726        41882.8        41896.4       0.969928        1.07482
        154.734        41882.9        41896.5       0.969928        1.07482
        154.743          41883        41896.6       0.969928        1.07482
        154.751        41883.1        41896.7       0.969928        1.07482
        154.759        41883.2        41896.8       0.969928        1.07482
        154.768        41883.3        41896.9       0.969928        1.07482
        154.776        41883.4          41897       0.969928        1.07482
        154.784        41883.5        41897.1       0.969927        1.07482
        154.793        41883.6        41897.2       0.969927        1.07482
        154.801        41883.7        41897.3       0.969927        1.07482
        154.809        41883.8        41897.4       0.969927        1.07482
        154.818        41883.9        41897.5       0.969927        1.07482
        154.826          41884        41897.6       0.969927        1.07482
        154.834        41884.1        41897.7       0.969926        1.07482
        154.843        41884.2        41897.8       0.969926        1.07482
        154.851        41884.3        41897.9       0.969926        1.07482
        154.859        41884.4          41898       0.969926        1.07482
        154.868        41884.5        41898.1       0.969926        1.07482
        154.876        41884.6        41898.2       0.969926        1.07482
        154.884        41884.7        41898.3       0.969926        1.07482
        154.893        41884.8        41898.4       0.969925        1.07482
        154.901        41884.9        41898.5       0.969925        1.07482
        154.909          41885        41898.6       0.969925        1.07482
        154.918        41885.1        41898.7       0.969926        1.07482
        154.926        41885.2        41898.8       0.969926        1.07482
        154.934        41885.3        41898.9       0.969924        1.07482
        154.943        41885.4          41899       0.969924        1.07482
        154.951        41885.5        41899.1       0.969924        1.07482
        154.959        41885.6        41899.2       0.969924        1.07482
        154.968        41885.7        41899.3       0.969924        1.07482
        154.976        41885.8        41899.4       0.969924        1.07482
        154.984        41885.9        41899.5       0.969924        1.07482
        154.993          41886        41899.6       0.969924        1.07482
        155.001        41886.1        41899.7       0.969924        1.07482
        155.009        41886.2        41899.8       0.969923        1.07482
        155.018        41886.3        41899.9       0.969923        1.07482
        155.026        41886.4          41900       0.969923        1.07482
        155.034        41886.5        41900.1       0.969923        1.07482
        155.043        41886.6        41900.2       0.969923        1.07482
        155.051        41886.7        41900.3       0.969923        1.07482
        155.059        41886.8        41900.4       0.969923        1.07482
        155.068        41886.9        41900.5       0.969923        1.07482
        155.076          41887        41900.6       0.969922        1.07482
        155.084        41887.1        41900.7       0.969922        1.07482
        155.093        41887.2        41900.8       0.969922        1.07482
        155.101        41887.3        41900.9       0.969922        1.07482
        155.109        41887.4          41901       0.969922        1.07482
        155.118        41887.5        41901.1       0.969922        1.07482
        155.126        41887.6        41901.2       0.969922        1.07482
        155.134        41887.7        41901.3       0.969921        1.07482
        155.143        41887.8        41901.4       0.969921        1.07482
        155.151        41887.9        41901.6       0.969921        1.07482
        155.159          41888        41901.7       0.969921        1.07482
        155.168        41888.1        41901.8       0.969921        1.07482
        155.176        41888.2        41901.9       0.969921        1.07482
        155.184        41888.4          41902       0.969921        1.07482
        155.193        41888.5        41902.1       0.969921        1.07482
        155.201        41888.6        41902.2        0.96992        1.07481
        155.209        41888.7        41902.3        0.96992        1.07481
        155.217        41888.8        41902.4        0.96992        1.07481
        155.226        41888.9        41902.5        0.96992        1.07481
        155.234          41889        41902.6        0.96992        1.07481
        155.242        41889.1        41902.7        0.96992        1.07481
        155.251        41889.2        41902.8        0.96992        1.07481
        155.259        41889.3        41902.9        0.96992        1.07481
        155.267        41889.4          41903        0.96992        1.07481
        155.276        41889.5        41903.1       0.969919        1.07481
        155.284        41889.6        41903.2       0.969919        1.07481
        155.292        41889.7        41903.3       0.969919        1.07481
        155.301        41889.8        41903.4        0.96992        1.07481
        155.309        41889.9        41903.5        0.96992        1.07481
        155.317          41890        41903.6       0.969919        1.07481
        155.326        41890.1        41903.7       0.969919        1.07481
        155.334        41890.2        41903.8       0.969919        1.07481
        155.342        41890.3        41903.9       0.969919        1.07481
        155.351        41890.4          41904       0.969919        1.07481
        155.359        41890.5        41904.1       0.969919        1.07481
        155.367        41890.6        41904.2       0.969919        1.07481
        155.376        41890.7        41904.3       0.969919        1.07481
        155.384        41890.8        41904.4       0.969918        1.07481
        155.392        41890.9        41904.5       0.969918        1.07481
        155.401          41891        41904.6       0.969917        1.07481
        155.409        41891.1        41904.7       0.969917        1.07481
        155.417        41891.2        41904.8       0.969918        1.07481
        155.426        41891.3        41904.9       0.969918        1.07481
        155.434        41891.4          41905       0.969918        1.07481
        155.442        41891.5        41905.1       0.969917        1.07481
        155.451        41891.6        41905.2       0.969917        1.07481
        155.459        41891.7        41905.3       0.969917        1.07481
        155.467        41891.8        41905.4       0.969917        1.07481
        155.476        41891.9        41905.5       0.969917        1.07481
        155.484          41892        41905.6       0.969916        1.07481
        155.492        41892.1        41905.7       0.969916        1.07481
        155.501        41892.2        41905.8       0.969916        1.07481
        155.509        41892.3        41905.9       0.969916        1.07481
        155.517        41892.4          41906       0.969916        1.07481
        155.526        41892.5        41906.1       0.969915        1.07481
        155.534        41892.6        41906.2       0.969915         1.0748
        155.542        41892.7        41906.3       0.969915         1.0748
        155.551        41892.8        41906.4       0.969915         1.0748
        155.559        41892.9        41906.5       0.969914         1.0748
        155.567          41893        41906.6       0.969914         1.0748
        155.576        41893.1        41906.7       0.969914         1.0748
        155.584        41893.2        41906.8       0.969914         1.0748
        155.592        41893.3        41906.9       0.969914         1.0748
        155.601        41893.4          41907       0.969913         1.0748
        155.609        41893.5        41907.1       0.969913         1.0748
        155.617        41893.6        41907.2       0.969913         1.0748
        155.626        41893.7        41907.3       0.969913         1.0748
        155.634        41893.8        41907.4       0.969912         1.0748
        155.642        41893.9        41907.5       0.969912         1.0748
        155.651          41894        41907.6       0.969912         1.0748
        155.659        41894.1        41907.7       0.969912         1.0748
        155.667        41894.2        41907.8       0.969912         1.0748
        155.676        41894.3        41907.9       0.969911         1.0748
        155.684        41894.4          41908       0.969911         1.0748
        155.692        41894.5        41908.1       0.969911         1.0748
        155.701        41894.6        41908.2       0.969911         1.0748
        155.709        41894.7        41908.3        0.96991         1.0748
        155.717        41894.8        41908.4        0.96991         1.0748
        155.726        41894.9        41908.5        0.96991         1.0748
        155.734        41895.1        41908.6        0.96991         1.0748
        155.742        41895.2        41908.8        0.96991         1.0748
        155.751        41895.3        41908.9       0.969909         1.0748
        155.759        41895.4          41909       0.969909        1.07481
        155.767        41895.5        41909.1       0.969909        1.07481
        155.776        41895.6        41909.2       0.969908        1.07481
        155.784        41895.7        41909.3       0.969908        1.07481
        155.792        41895.8        41909.4       0.969908        1.07481
        155.801        41895.9        41909.5       0.969908        1.07481
        155.809          41896        41909.6       0.969908        1.07481
        155.817        41896.1        41909.7       0.969907        1.07481
        155.826        41896.2        41909.8       0.969907        1.07481
        155.834        41896.3        41909.9       0.969907        1.07481
        155.842        41896.4          41910       0.969907        1.07481
        155.851        41896.5        41910.1       0.969906        1.07481
        155.859        41896.6        41910.2       0.969906        1.07481
        155.867        41896.7        41910.3       0.969906        1.07481
        155.876        41896.8        41910.4       0.969906        1.07481
        155.884        41896.9        41910.5       0.969905        1.07481
        155.892          41897        41910.6       0.969905        1.07481
        155.901        41897.1        41910.7       0.969905        1.07481
        155.909        41897.2        41910.8       0.969905        1.07481
        155.917        41897.3        41910.9       0.969905        1.07481
        155.926        41897.4          41911       0.969905        1.07481
        155.934        41897.5        41911.1       0.969904        1.07481
        155.942        41897.6        41911.2       0.969904        1.07481
        155.951        41897.7        41911.3       0.969904        1.07481
        155.959        41897.8        41911.4       0.969904        1.07481
        155.967        41897.9        41911.5       0.969904        1.07481
        155.976          41898        41911.6       0.969903        1.07481
        155.984        41898.1        41911.7       0.969903        1.07481
        155.992        41898.2        41911.8       0.969903        1.07481
        156.001        41898.3        41911.9       0.969903        1.07481
        156.009        41898.4          41912       0.969903        1.07481
        156.017        41898.5        41912.1       0.969902        1.07481
        156.026        41898.6        41912.2       0.969902        1.07481
        156.034        41898.7        41912.3       0.969902        1.07481
        156.042        41898.8        41912.4       0.969902        1.07481
        156.051        41898.9        41912.5       0.969902        1.07481
        156.059          41899        41912.6       0.969902        1.07481
        156.067        41899.1        41912.7       0.969901        1.07481
        156.076        41899.2        41912.8       0.969901        1.07481
        156.084        41899.3        41912.9       0.969901        1.07481
        156.092        41899.4          41913       0.969901        1.07481
        156.101        41899.5        41913.1         0.9699        1.07481
        156.109        41899.6        41913.2       0.969899        1.07481
        156.117        41899.7        41913.3       0.969899        1.07481
        156.126        41899.8        41913.4       0.969899        1.07481
        156.134        41899.9        41913.5       0.969899        1.07481
        156.142          41900        41913.6       0.969899        1.07481
        156.151        41900.1        41913.7       0.969899        1.07481
        156.159        41900.2        41913.8       0.969899        1.07481
        156.167        41900.3        41913.9       0.969898        1.07481
        156.176        41900.4          41914       0.969898        1.07481
        156.184        41900.5        41914.1       0.969898        1.07481
        156.192        41900.6        41914.2       0.969898        1.07481
        156.201        41900.7        41914.3       0.969898        1.07481
        156.209        41900.8        41914.4       0.969898        1.07481
        156.217        41900.9        41914.5       0.969898        1.07481
        156.226          41901        41914.6       0.969898        1.07481
        156.234        41901.1        41914.7       0.969898        1.07481
        156.242        41901.2        41914.8       0.969898        1.07481
        156.251        41901.3        41914.9       0.969898        1.07481
        156.259        41901.4          41915       0.969898        1.07481
        156.267        41901.5        41915.1       0.969898        1.07481
        156.276        41901.6        41915.2       0.969898        1.07481
        156.284        41901.7        41915.4       0.969898        1.07481
        156.292        41901.8        41915.4       0.969898        1.07481
        156.301        41901.9        41915.6       0.969898        1.07481
        156.309          41902        41915.7       0.969898        1.07481
        156.317        41902.1        41915.8       0.969899        1.07481
        156.326        41902.2        41915.9       0.969899        1.07481
        156.334        41902.4          41916       0.969899        1.07481
        156.342        41902.5        41916.1       0.969899        1.07481
        156.351        41902.6        41916.2       0.969899        1.07481
        156.359        41902.7        41916.3       0.969899        1.07481
        156.367        41902.8        41916.4       0.969899        1.07481
        156.376        41902.9        41916.5         0.9699        1.07481
        156.384          41903        41916.6         0.9699        1.07481
        156.392        41903.1        41916.7         0.9699        1.07481
        156.401        41903.2        41916.8         0.9699        1.07481
        156.409        41903.3        41916.9         0.9699        1.07481
        156.417        41903.4          41917         0.9699        1.07481
        156.426        41903.5        41917.1         0.9699        1.07481
        156.434        41903.6        41917.2       0.969901        1.07481
        156.442        41903.7        41917.3       0.969901        1.07481
        156.451        41903.8        41917.4       0.969901        1.07481
        156.459        41903.9        41917.5       0.969901        1.07481
        156.467          41904        41917.6       0.969901         1.0748
        156.476        41904.1        41917.7       0.969902         1.0748
        156.484        41904.2        41917.8       0.969902         1.0748
        156.492        41904.3        41917.9       0.969902         1.0748
        156.501        41904.4          41918       0.969902         1.0748
        156.509        41904.5        41918.1       0.969902         1.0748
        156.517        41904.6        41918.2       0.969903         1.0748
        156.526        41904.7        41918.3       0.969903         1.0748
        156.534        41904.8        41918.4       0.969903         1.0748
        156.542        41904.9        41918.5       0.969903         1.0748
        156.551          41905        41918.6       0.969903         1.0748
        156.559        41905.1        41918.7       0.969903         1.0748
        156.567        41905.2        41918.8       0.969904         1.0748
        156.576        41905.3        41918.9       0.969904         1.0748
        156.584        41905.4          41919       0.969904         1.0748
        156.592        41905.5        41919.1       0.969904         1.0748
          156.6        41905.6        41919.2       0.969904        1.07479
        156.609        41905.7        41919.3       0.969904        1.07479
        156.617        41905.8        41919.4       0.969905        1.07479
        156.625        41905.9        41919.5       0.969905        1.07479
        156.634          41906        41919.6       0.969905        1.07479
        156.642        41906.1        41919.7       0.969905        1.07479
         156.65        41906.2        41919.8       0.969906        1.07479
        156.659        41906.3        41919.9       0.969906        1.07479
        156.667        41906.4          41920       0.969906        1.07479
        156.675        41906.5        41920.1       0.969906        1.07479
        156.684        41906.6        41920.2       0.969906        1.07479
        156.692        41906.7        41920.3       0.969906        1.07479
          156.7        41906.8        41920.4       0.969907        1.07479
        156.709        41906.9        41920.5       0.969907        1.07479
        156.717          41907        41920.6       0.969907        1.07478
        156.725        41907.1        41920.7       0.969907        1.07478
        156.734        41907.2        41920.8       0.969908        1.07478
        156.742        41907.3        41920.9       0.969908        1.07478
         156.75        41907.4          41921       0.969908        1.07478
        156.759        41907.5        41921.1       0.969908        1.07478
        156.767        41907.6        41921.2       0.969908        1.07478
        156.775        41907.7        41921.3       0.969908        1.07478
        156.784        41907.8        41921.4       0.969909        1.07478
        156.792        41907.9        41921.5       0.969909        1.07478
          156.8          41908        41921.6       0.969909        1.07478
        156.809        41908.1        41921.7       0.969909        1.07478
        156.817        41908.2        41921.8       0.969909        1.07478
        156.825        41908.3        41921.9        0.96991        1.07478
