# time;FREQ 2 [BUS 2 18.000]; FREQ 3 [BUS 3 13.800]
   89.358574;    60.038097;    60.038098
   89.366905;    60.038098;    60.038098
   89.375237;    60.038098;    60.038098
   89.383568;    60.038098;    60.038098
   89.391899;    60.038098;    60.038098
   89.400230;    60.038098;    60.038098
   89.408562;    60.038098;    60.038099
   89.416893;    60.038098;    60.038099
   89.425224;    60.038098;    60.038099
   89.433556;    60.038098;    60.038099
   89.441887;    60.038098;    60.038099
   89.450218;    60.038098;    60.038099
   89.458549;    60.038098;    60.038099
   89.466881;    60.038099;    60.038100
   89.475212;    60.038099;    60.038102
   89.483543;    60.038099;    60.038103
   89.491875;    60.038100;    60.038103
   89.500206;    60.038100;    60.038104
   89.508537;    60.038100;    60.038104
   89.516869;    60.038100;    60.038105
   89.525200;    60.038101;    60.038105
   89.533531;    60.038101;    60.038105
   89.541862;    60.038100;    60.038103
   89.550194;    60.038100;    60.038102
   89.558525;    60.038100;    60.038101
   89.566856;    60.038100;    60.038100
   89.575188;    60.038099;    60.038100
   89.583519;    60.038099;    60.038099
   89.591850;    60.038099;    60.038099
   89.600182;    60.038099;    60.038099
   89.608513;    60.038101;    60.038099
   89.616844;    60.038102;    60.038099
   89.625175;    60.038103;    60.038100
   89.633507;    60.038104;    60.038100
   89.641838;    60.038104;    60.038100
   89.650169;    60.038105;    60.038100
   89.658501;    60.038105;    60.038101
   89.666832;    60.038105;    60.038101
   89.675163;    60.038105;    60.038101
   89.683495;    60.038105;    60.038101
   89.691826;    60.038105;    60.038101
   89.700157;    60.038105;    60.038101
   89.708488;    60.038106;    60.038103
   89.716820;    60.038106;    60.038105
   89.725151;    60.038106;    60.038106
   89.733482;    60.038107;    60.038106
   89.741814;    60.038107;    60.038107
   89.750145;    60.038107;    60.038107
   89.758476;    60.038108;    60.038110
   89.766808;    60.038108;    60.038109
   89.775139;    60.038108;    60.038109
   89.783470;    60.038108;    60.038109
   89.791801;    60.038108;    60.038109
   89.800133;    60.038108;    60.038109
   89.808464;    60.038108;    60.038109
   89.816795;    60.038108;    60.038109
   89.825127;    60.038108;    60.038108
   89.833458;    60.038108;    60.038108
   89.841789;    60.038108;    60.038108
   89.850121;    60.038108;    60.038110
   89.858452;    60.038109;    60.038112
   89.866783;    60.038109;    60.038113
   89.875114;    60.038109;    60.038113
   89.883446;    60.038110;    60.038114
   89.891777;    60.038110;    60.038114
   89.900108;    60.038112;    60.038115
   89.908440;    60.038112;    60.038115
   89.916771;    60.038111;    60.038115
   89.925102;    60.038111;    60.038115
   89.933434;    60.038111;    60.038113
   89.941765;    60.038110;    60.038112
   89.950096;    60.038110;    60.038111
   89.958427;    60.038110;    60.038110
   89.966759;    60.038109;    60.038109
   89.975090;    60.038109;    60.038109
   89.983421;    60.038109;    60.038109
   89.991753;    60.038109;    60.038108
   90.000084;    60.038109;    60.038108
   90.008415;    60.038109;    60.038108
   90.016747;    60.038111;    60.038109
   90.025078;    60.038112;    60.038109
   90.033409;    60.038113;    60.038109
   90.041740;    60.038114;    60.038110
   90.050072;    60.038114;    60.038110
   90.058403;    60.038114;    60.038110
   90.066734;    60.038115;    60.038110
   90.075066;    60.038115;    60.038111
   90.083397;    60.038115;    60.038111
   90.091728;    60.038115;    60.038111
   90.100060;    60.038115;    60.038111
   90.108391;    60.038115;    60.038111
   90.116722;    60.038115;    60.038113
   90.125053;    60.038116;    60.038114
   90.133385;    60.038116;    60.038115
   90.141716;    60.038116;    60.038116
   90.150047;    60.038117;    60.038117
   90.158379;    60.038117;    60.038117
   90.166710;    60.038117;    60.038117
   90.175041;    60.038117;    60.038118
   90.183372;    60.038117;    60.038118
   90.191704;    60.038117;    60.038118
   90.200035;    60.038117;    60.038118
   90.208366;    60.038117;    60.038118
   90.216698;    60.038117;    60.038118
   90.225029;    60.038117;    60.038118
   90.233360;    60.038117;    60.038118
   90.241692;    60.038117;    60.038118
   90.250023;    60.038118;    60.038120
   90.258354;    60.038118;    60.038121
   90.266685;    60.038119;    60.038122
   90.275017;    60.038119;    60.038123
   90.283348;    60.038119;    60.038123
   90.291679;    60.038120;    60.038124
   90.300011;    60.038120;    60.038124
   90.308342;    60.038120;    60.038124
   90.316673;    60.038120;    60.038124
   90.325005;    60.038120;    60.038124
   90.333336;    60.038120;    60.038124
   90.341667;    60.038120;    60.038123
   90.349998;    60.038120;    60.038121
   90.358330;    60.038119;    60.038120
   90.366661;    60.038119;    60.038120
   90.374992;    60.038119;    60.038119
   90.383324;    60.038119;    60.038119
   90.391655;    60.038119;    60.038118
   90.399986;    60.038119;    60.038118
   90.408318;    60.038119;    60.038118
   90.416649;    60.038118;    60.038118
   90.424980;    60.038118;    60.038118
   90.433311;    60.038118;    60.038118
   90.441643;    60.038118;    60.038118
   90.449974;    60.038118;    60.038118
   90.458305;    60.038120;    60.038118
   90.466637;    60.038122;    60.038119
   90.474968;    60.038123;    60.038119
   90.483299;    60.038123;    60.038119
   90.491631;    60.038124;    60.038120
   90.499962;    60.038124;    60.038120
   90.508293;    60.038124;    60.038120
   90.516624;    60.038125;    60.038120
   90.524956;    60.038125;    60.038120
   90.533287;    60.038125;    60.038121
   90.541618;    60.038125;    60.038121
   90.549950;    60.038125;    60.038121
   90.558281;    60.038125;    60.038121
   90.566612;    60.038125;    60.038121
   90.574944;    60.038125;    60.038121
   90.583275;    60.038125;    60.038123
   90.591606;    60.038125;    60.038124
   90.599937;    60.038126;    60.038125
   90.608269;    60.038126;    60.038126
   90.616600;    60.038126;    60.038127
   90.624931;    60.038126;    60.038127
   90.633263;    60.038127;    60.038129
   90.641594;    60.038127;    60.038129
   90.649925;    60.038127;    60.038129
   90.658257;    60.038127;    60.038128
   90.666588;    60.038127;    60.038128
   90.674919;    60.038127;    60.038128
   90.683250;    60.038127;    60.038128
   90.691582;    60.038128;    60.038130
   90.699913;    60.038128;    60.038131
   90.708244;    60.038128;    60.038132
   90.716576;    60.038129;    60.038133
   90.724907;    60.038129;    60.038133
   90.733238;    60.038129;    60.038134
   90.741570;    60.038129;    60.038134
   90.749901;    60.038130;    60.038134
   90.758232;    60.038130;    60.038134
   90.766563;    60.038130;    60.038134
   90.774895;    60.038130;    60.038134
   90.783226;    60.038130;    60.038134
   90.791557;    60.038130;    60.038132
   90.799889;    60.038129;    60.038131
   90.808220;    60.038129;    60.038130
   90.816551;    60.038131;    60.038130
   90.824883;    60.038130;    60.038129
   90.833214;    60.038130;    60.038129
   90.841545;    60.038129;    60.038128
   90.849876;    60.038129;    60.038128
   90.858208;    60.038129;    60.038128
   90.866539;    60.038128;    60.038128
   90.874870;    60.038128;    60.038128
   90.883202;    60.038128;    60.038128
   90.891533;    60.038128;    60.038128
   90.899864;    60.038128;    60.038126
   90.908195;    60.038128;    60.038126
   90.916527;    60.038128;    60.038126
   90.924858;    60.038128;    60.038127
   90.933189;    60.038128;    60.038127
   90.941521;    60.038128;    60.038127
   90.949852;    60.038128;    60.038127
   90.958183;    60.038130;    60.038128
   90.966515;    60.038131;    60.038128
   90.974846;    60.038132;    60.038129
   90.983177;    60.038133;    60.038129
   90.991508;    60.038133;    60.038129
   90.999840;    60.038134;    60.038130
   91.008171;    60.038134;    60.038132
   91.016502;    60.038135;    60.038131
   91.024834;    60.038135;    60.038131
   91.033165;    60.038135;    60.038131
   91.041496;    60.038135;    60.038131
   91.049828;    60.038135;    60.038131
   91.058159;    60.038134;    60.038131
   91.066490;    60.038134;    60.038131
   91.074821;    60.038135;    60.038133
   91.083153;    60.038135;    60.038134
   91.091484;    60.038136;    60.038135
   91.099815;    60.038136;    60.038136
   91.108147;    60.038136;    60.038136
   91.116478;    60.038136;    60.038137
   91.124809;    60.038136;    60.038137
   91.133141;    60.038136;    60.038137
   91.141472;    60.038136;    60.038137
   91.149803;    60.038137;    60.038137
   91.158134;    60.038137;    60.038137
   91.166466;    60.038137;    60.038138
   91.174797;    60.038137;    60.038139
   91.183128;    60.038138;    60.038141
   91.191460;    60.038138;    60.038142
   91.199791;    60.038138;    60.038142
   91.208122;    60.038139;    60.038143
   91.216454;    60.038139;    60.038143
   91.224785;    60.038139;    60.038144
   91.233116;    60.038139;    60.038144
   91.241447;    60.038139;    60.038144
   91.249779;    60.038140;    60.038144
   91.258110;    60.038140;    60.038144
   91.266441;    60.038140;    60.038144
   91.274773;    60.038140;    60.038144
   91.283104;    60.038140;    60.038144
   91.291435;    60.038140;    60.038142
   91.299767;    60.038139;    60.038141
   91.308098;    60.038139;    60.038140
   91.316429;    60.038139;    60.038139
   91.324760;    60.038139;    60.038138
   91.333092;    60.038138;    60.038138
   91.341423;    60.038138;    60.038138
   91.349754;    60.038138;    60.038137
   91.358086;    60.038138;    60.038137
   91.366417;    60.038138;    60.038137
   91.374748;    60.038138;    60.038137
   91.383080;    60.038138;    60.038137
   91.391411;    60.038138;    60.038137
   91.399742;    60.038138;    60.038137
   91.408073;    60.038138;    60.038137
   91.416405;    60.038138;    60.038137
   91.424736;    60.038138;    60.038137
   91.433067;    60.038138;    60.038137
   91.441399;    60.038138;    60.038137
   91.449730;    60.038138;    60.038137
   91.458061;    60.038138;    60.038137
   91.466393;    60.038140;    60.038138
   91.474724;    60.038141;    60.038136
   91.483055;    60.038141;    60.038135
   91.491386;    60.038141;    60.038135
   91.499718;    60.038142;    60.038136
   91.508049;    60.038143;    60.038137
   91.516380;    60.038143;    60.038138
   91.524712;    60.038143;    60.038139
   91.533043;    60.038144;    60.038139
   91.541374;    60.038144;    60.038139
   91.549706;    60.038144;    60.038140
   91.558037;    60.038144;    60.038140
   91.566368;    60.038144;    60.038140
   91.574699;    60.038144;    60.038140
   91.583031;    60.038144;    60.038140
   91.591362;    60.038144;    60.038140
   91.599693;    60.038142;    60.038142
   91.608025;    60.038141;    60.038143
   91.616356;    60.038141;    60.038143
   91.624687;    60.038140;    60.038144
   91.633018;    60.038140;    60.038144
   91.641350;    60.038140;    60.038146
   91.649681;    60.038140;    60.038146
   91.658012;    60.038140;    60.038145
   91.666344;    60.038140;    60.038145
   91.674675;    60.038140;    60.038145
   91.683006;    60.038140;    60.038145
   91.691338;    60.038142;    60.038145
   91.699669;    60.038143;    60.038146
   91.708000;    60.038144;    60.038146
   91.716331;    60.038145;    60.038146
   91.724663;    60.038146;    60.038146
   91.732994;    60.038146;    60.038146
   91.741325;    60.038146;    60.038146
   91.749657;    60.038147;    60.038147
   91.757988;    60.038147;    60.038147
   91.766319;    60.038147;    60.038147
   91.774651;    60.038147;    60.038147
   91.782982;    60.038147;    60.038147
   91.791313;    60.038147;    60.038145
   91.799644;    60.038147;    60.038145
   91.807976;    60.038147;    60.038148
   91.816307;    60.038147;    60.038147
   91.824638;    60.038147;    60.038147
   91.832970;    60.038147;    60.038145
   91.841301;    60.038147;    60.038146
   91.849632;    60.038147;    60.038148
   91.857964;    60.038147;    60.038148
   91.866295;    60.038147;    60.038147
   91.874626;    60.038147;    60.038147
   91.882957;    60.038147;    60.038147
   91.891289;    60.038147;    60.038145
   91.899620;    60.038147;    60.038146
   91.907951;    60.038149;    60.038149
   91.916283;    60.038149;    60.038148
   91.924614;    60.038148;    60.038148
   91.932945;    60.038148;    60.038148
   91.941277;    60.038148;    60.038148
   91.949608;    60.038148;    60.038147
   91.957939;    60.038147;    60.038147
   91.966270;    60.038147;    60.038147
   91.974602;    60.038147;    60.038147
   91.982933;    60.038147;    60.038147
   91.991264;    60.038147;    60.038147
   91.999596;    60.038147;    60.038147
   92.007927;    60.038147;    60.038147
   92.016258;    60.038147;    60.038147
   92.024590;    60.038147;    60.038147
   92.032921;    60.038147;    60.038147
   92.041252;    60.038147;    60.038147
   92.049583;    60.038147;    60.038147
   92.057915;    60.038147;    60.038147
   92.066246;    60.038147;    60.038147
   92.074577;    60.038147;    60.038147
   92.082909;    60.038147;    60.038147
   92.091240;    60.038147;    60.038147
   92.099571;    60.038147;    60.038147
   92.107903;    60.038147;    60.038147
   92.116234;    60.038147;    60.038147
   92.124565;    60.038147;    60.038147
   92.132896;    60.038147;    60.038147
   92.141228;    60.038147;    60.038147
   92.149559;    60.038147;    60.038147
   92.157890;    60.038147;    60.038147
   92.166222;    60.038147;    60.038147
   92.174553;    60.038147;    60.038147
   92.182884;    60.038147;    60.038147
   92.191216;    60.038149;    60.038148
   92.199547;    60.038150;    60.038148
   92.207878;    60.038151;    60.038148
   92.216209;    60.038152;    60.038149
   92.224541;    60.038153;    60.038149
   92.232872;    60.038153;    60.038149
   92.241203;    60.038153;    60.038149
   92.249535;    60.038153;    60.038150
   92.257866;    60.038154;    60.038152
   92.266197;    60.038155;    60.038153
   92.274529;    60.038155;    60.038154
   92.282860;    60.038155;    60.038155
   92.291191;    60.038153;    60.038155
   92.299522;    60.038152;    60.038155
   92.307854;    60.038151;    60.038155
   92.316185;    60.038153;    60.038155
   92.324516;    60.038154;    60.038156
   92.332848;    60.038154;    60.038156
   92.341179;    60.038155;    60.038156
   92.349510;    60.038155;    60.038156
   92.357841;    60.038156;    60.038156
   92.366173;    60.038156;    60.038157
   92.374504;    60.038156;    60.038157
   92.382835;    60.038156;    60.038157
   92.391167;    60.038156;    60.038157
   92.399498;    60.038156;    60.038157
   92.407829;    60.038156;    60.038157
   92.416161;    60.038156;    60.038157
   92.424492;    60.038157;    60.038157
   92.432823;    60.038157;    60.038157
   92.441154;    60.038157;    60.038157
   92.449486;    60.038157;    60.038157
   92.457817;    60.038157;    60.038157
   92.466148;    60.038157;    60.038157
   92.474480;    60.038157;    60.038157
   92.482811;    60.038157;    60.038157
   92.491142;    60.038157;    60.038157
   92.499474;    60.038157;    60.038157
   92.507805;    60.038157;    60.038159
   92.516136;    60.038158;    60.038160
   92.524467;    60.038158;    60.038161
   92.532799;    60.038158;    60.038162
   92.541130;    60.038158;    60.038162
   92.549461;    60.038158;    60.038161
   92.557793;    60.038158;    60.038160
   92.566124;    60.038158;    60.038159
   92.574455;    60.038158;    60.038158
   92.582787;    60.038157;    60.038158
   92.591118;    60.038157;    60.038157
   92.599449;    60.038157;    60.038157
   92.607780;    60.038157;    60.038157
   92.616112;    60.038157;    60.038157
   92.624443;    60.038157;    60.038157
   92.632774;    60.038157;    60.038157
   92.641106;    60.038157;    60.038157
   92.649437;    60.038157;    60.038157
   92.657768;    60.038157;    60.038157
   92.666100;    60.038157;    60.038157
   92.674431;    60.038157;    60.038157
   92.682762;    60.038157;    60.038157
   92.691093;    60.038157;    60.038157
   92.699425;    60.038157;    60.038157
   92.707756;    60.038157;    60.038157
   92.716087;    60.038157;    60.038157
   92.724419;    60.038157;    60.038157
   92.732750;    60.038157;    60.038157
   92.741081;    60.038157;    60.038157
   92.749413;    60.038157;    60.038157
   92.757744;    60.038157;    60.038157
   92.766075;    60.038157;    60.038157
   92.774406;    60.038157;    60.038157
   92.782738;    60.038157;    60.038157
   92.791069;    60.038157;    60.038157
   92.799400;    60.038157;    60.038157
   92.807732;    60.038157;    60.038157
   92.816063;    60.038157;    60.038157
   92.824394;    60.038157;    60.038157
   92.832726;    60.038157;    60.038157
   92.841057;    60.038157;    60.038157
   92.849388;    60.038157;    60.038157
   92.857719;    60.038159;    60.038157
   92.866051;    60.038160;    60.038158
   92.874382;    60.038161;    60.038158
   92.882713;    60.038162;    60.038158
   92.891045;    60.038162;    60.038159
   92.899376;    60.038163;    60.038159
   92.907707;    60.038163;    60.038159
   92.916039;    60.038163;    60.038159
   92.924370;    60.038163;    60.038159
   92.932701;    60.038163;    60.038160
   92.941032;    60.038163;    60.038160
   92.949364;    60.038163;    60.038160
   92.957695;    60.038161;    60.038159
   92.966026;    60.038161;    60.038161
   92.974358;    60.038160;    60.038162
   92.982689;    60.038159;    60.038162
   92.991020;    60.038159;    60.038163
   92.999352;    60.038159;    60.038163
   93.007683;    60.038159;    60.038163
   93.016014;    60.038159;    60.038164
   93.024345;    60.038159;    60.038164
   93.032677;    60.038159;    60.038164
   93.041008;    60.038161;    60.038164
   93.049339;    60.038162;    60.038165
   93.057671;    60.038164;    60.038165
   93.066002;    60.038164;    60.038165
   93.074333;    60.038165;    60.038166
   93.082664;    60.038165;    60.038166
   93.090996;    60.038166;    60.038166
   93.099327;    60.038166;    60.038166
   93.107658;    60.038166;    60.038166
   93.115990;    60.038166;    60.038166
   93.124321;    60.038166;    60.038166
   93.132652;    60.038166;    60.038166
   93.140984;    60.038166;    60.038166
   93.149315;    60.038166;    60.038166
   93.157646;    60.038166;    60.038166
   93.165977;    60.038166;    60.038166
   93.174309;    60.038166;    60.038166
   93.182640;    60.038166;    60.038166
   93.190971;    60.038166;    60.038166
   93.199303;    60.038166;    60.038166
   93.207634;    60.038166;    60.038166
   93.215965;    60.038166;    60.038166
   93.224297;    60.038166;    60.038166
   93.232628;    60.038166;    60.038166
   93.240959;    60.038166;    60.038166
   93.249290;    60.038166;    60.038166
   93.257622;    60.038166;    60.038166
   93.265953;    60.038166;    60.038166
   93.274284;    60.038166;    60.038166
   93.282616;    60.038166;    60.038166
   93.290947;    60.038166;    60.038166
   93.299278;    60.038166;    60.038166
   93.307610;    60.038166;    60.038166
   93.315941;    60.038166;    60.038166
   93.324272;    60.038168;    60.038167
   93.332603;    60.038168;    60.038167
   93.340935;    60.038167;    60.038167
   93.349266;    60.038167;    60.038167
   93.357597;    60.038167;    60.038167
   93.365929;    60.038167;    60.038167
   93.374260;    60.038167;    60.038167
   93.382591;    60.038167;    60.038167
   93.390923;    60.038167;    60.038167
   93.399254;    60.038167;    60.038167
   93.407585;    60.038167;    60.038167
   93.415916;    60.038166;    60.038167
   93.424248;    60.038166;    60.038167
   93.432579;    60.038166;    60.038167
   93.440910;    60.038166;    60.038167
   93.449242;    60.038166;    60.038167
   93.457573;    60.038166;    60.038166
   93.465904;    60.038166;    60.038166
   93.474236;    60.038166;    60.038166
   93.482567;    60.038166;    60.038166
   93.490898;    60.038166;    60.038166
   93.499229;    60.038166;    60.038166
   93.507561;    60.038166;    60.038166
   93.515892;    60.038166;    60.038166
   93.524223;    60.038166;    60.038166
   93.532555;    60.038166;    60.038166
   93.540886;    60.038166;    60.038166
   93.549217;    60.038166;    60.038166
   93.557549;    60.038166;    60.038166
   93.565880;    60.038166;    60.038166
   93.574211;    60.038166;    60.038166
   93.582542;    60.038166;    60.038166
   93.590874;    60.038166;    60.038166
   93.599205;    60.038166;    60.038166
   93.607536;    60.038166;    60.038166
   93.615868;    60.038166;    60.038166
   93.624199;    60.038166;    60.038166
   93.632530;    60.038166;    60.038166
   93.640862;    60.038166;    60.038166
   93.649193;    60.038166;    60.038166
   93.657524;    60.038166;    60.038166
   93.665855;    60.038166;    60.038166
   93.674187;    60.038166;    60.038166
   93.682518;    60.038166;    60.038166
   93.690849;    60.038166;    60.038166
   93.699181;    60.038166;    60.038166
   93.707512;    60.038168;    60.038167
   93.715843;    60.038170;    60.038167
   93.724174;    60.038171;    60.038168
   93.732506;    60.038172;    60.038170
   93.740837;    60.038172;    60.038170
   93.749168;    60.038173;    60.038170
   93.757500;    60.038173;    60.038170
   93.765831;    60.038173;    60.038170
   93.774162;    60.038173;    60.038169
   93.782494;    60.038171;    60.038169
   93.790825;    60.038170;    60.038168
   93.799156;    60.038169;    60.038168
   93.807487;    60.038169;    60.038170
   93.815819;    60.038168;    60.038171
   93.824150;    60.038168;    60.038172
   93.832481;    60.038168;    60.038172
   93.840813;    60.038168;    60.038173
   93.849144;    60.038168;    60.038173
   93.857475;    60.038168;    60.038173
   93.865807;    60.038169;    60.038173
   93.874138;    60.038171;    60.038174
   93.882469;    60.038172;    60.038174
   93.890800;    60.038173;    60.038175
   93.899132;    60.038174;    60.038175
   93.907463;    60.038175;    60.038175
   93.915794;    60.038175;    60.038175
   93.924126;    60.038175;    60.038175
   93.932457;    60.038176;    60.038176
   93.940788;    60.038176;    60.038176
   93.949120;    60.038176;    60.038176
   93.957451;    60.038176;    60.038176
   93.965782;    60.038176;    60.038174
   93.974113;    60.038175;    60.038173
   93.982445;    60.038175;    60.038172
   93.990776;    60.038175;    60.038173
   93.999107;    60.038175;    60.038174
   94.007439;    60.038175;    60.038174
   94.015770;    60.038176;    60.038175
   94.024101;    60.038176;    60.038175
   94.032433;    60.038176;    60.038176
   94.040764;    60.038176;    60.038176
   94.049095;    60.038176;    60.038176
   94.057426;    60.038176;    60.038176
   94.065758;    60.038176;    60.038176
   94.074089;    60.038176;    60.038176
   94.082420;    60.038176;    60.038176
   94.090752;    60.038176;    60.038176
   94.099083;    60.038176;    60.038176
   94.107414;    60.038176;    60.038176
   94.115746;    60.038176;    60.038176
   94.124077;    60.038176;    60.038176
   94.132408;    60.038176;    60.038176
   94.140739;    60.038176;    60.038176
   94.149071;    60.038176;    60.038176
   94.157402;    60.038176;    60.038176
   94.165733;    60.038176;    60.038176
   94.174065;    60.038176;    60.038176
   94.182396;    60.038176;    60.038176
   94.190727;    60.038176;    60.038176
   94.199059;    60.038176;    60.038176
   94.207390;    60.038176;    60.038176
   94.215721;    60.038176;    60.038176
   94.224052;    60.038176;    60.038176
   94.232384;    60.038176;    60.038176
   94.240715;    60.038176;    60.038176
   94.249046;    60.038176;    60.038176
   94.257378;    60.038176;    60.038176
   94.265709;    60.038176;    60.038176
   94.274040;    60.038176;    60.038176
   94.282372;    60.038176;    60.038174
   94.290703;    60.038176;    60.038175
   94.299034;    60.038176;    60.038175
   94.307365;    60.038172;    60.038174
   94.315697;    60.038177;    60.038176
   94.324028;    60.038177;    60.038176
   94.332359;    60.038177;    60.038176
   94.340691;    60.038176;    60.038176
   94.349022;    60.038177;    60.038180
   94.357353;    60.038177;    60.038179
   94.365685;    60.038177;    60.038178
   94.374016;    60.038176;    60.038174
   94.382347;    60.038176;    60.038175
   94.390678;    60.038177;    60.038179
   94.399010;    60.038177;    60.038178
   94.407341;    60.038177;    60.038178
   94.415672;    60.038177;    60.038177
   94.424004;    60.038176;    60.038173
   94.432335;    60.038176;    60.038174
   94.440666;    60.038177;    60.038178
   94.448997;    60.038177;    60.038178
   94.457329;    60.038177;    60.038177
   94.465660;    60.038176;    60.038177
   94.473991;    60.038176;    60.038177
   94.482323;    60.038175;    60.038173
   94.490654;    60.038176;    60.038174
   94.498985;    60.038177;    60.038178
   94.507317;    60.038177;    60.038178
   94.515648;    60.038177;    60.038177
   94.523979;    60.038176;    60.038177
   94.532310;    60.038176;    60.038177
   94.540642;    60.038175;    60.038173
   94.548973;    60.038176;    60.038174
   94.557304;    60.038177;    60.038178
   94.565636;    60.038177;    60.038178
   94.573967;    60.038176;    60.038177
   94.582298;    60.038176;    60.038177
   94.590630;    60.038176;    60.038177
   94.598961;    60.038175;    60.038173
   94.607292;    60.038175;    60.038174
   94.615623;    60.038177;    60.038178
   94.623955;    60.038177;    60.038178
   94.632286;    60.038176;    60.038177
   94.640617;    60.038176;    60.038177
   94.648949;    60.038176;    60.038177
   94.657280;    60.038175;    60.038173
   94.665611;    60.038175;    60.038174
   94.673943;    60.038177;    60.038178
   94.682274;    60.038177;    60.038178
   94.690605;    60.038176;    60.038177
   94.698936;    60.038176;    60.038177
   94.707268;    60.038176;    60.038177
   94.715599;    60.038175;    60.038173
   94.723930;    60.038175;    60.038174
   94.732262;    60.038177;    60.038178
   94.740593;    60.038177;    60.038178
   94.748924;    60.038177;    60.038177
   94.757256;    60.038176;    60.038177
   94.765587;    60.038176;    60.038177
   94.773918;    60.038175;    60.038173
   94.782249;    60.038175;    60.038174
   94.790581;    60.038177;    60.038178
   94.798912;    60.038177;    60.038178
   94.807243;    60.038176;    60.038177
   94.815575;    60.038176;    60.038177
   94.823906;    60.038175;    60.038173
   94.832237;    60.038176;    60.038174
   94.840569;    60.038177;    60.038178
   94.848900;    60.038177;    60.038178
   94.857231;    60.038176;    60.038177
   94.865562;    60.038176;    60.038177
   94.873894;    60.038176;    60.038177
   94.882225;    60.038175;    60.038173
   94.890556;    60.038175;    60.038174
   94.898888;    60.038177;    60.038178
   94.907219;    60.038177;    60.038178
   94.915550;    60.038176;    60.038177
   94.923882;    60.038176;    60.038177
   94.932213;    60.038175;    60.038173
   94.940544;    60.038176;    60.038174
   94.948875;    60.038177;    60.038178
   94.957207;    60.038177;    60.038178
   94.965538;    60.038176;    60.038177
   94.973869;    60.038176;    60.038177
   94.982201;    60.038175;    60.038173
   94.990532;    60.038176;    60.038174
   94.998863;    60.038177;    60.038178
   95.007195;    60.038177;    60.038178
   95.015526;    60.038176;    60.038177
   95.023857;    60.038176;    60.038177
   95.032188;    60.038175;    60.038173
   95.040520;    60.038176;    60.038174
   95.048851;    60.038177;    60.038178
   95.057182;    60.038177;    60.038178
   95.065514;    60.038176;    60.038177
   95.073845;    60.038176;    60.038177
   95.082176;    60.038175;    60.038173
   95.090508;    60.038176;    60.038174
   95.098839;    60.038177;    60.038178
   95.107170;    60.038177;    60.038178
   95.115501;    60.038176;    60.038177
   95.123833;    60.038176;    60.038173
   95.132164;    60.038176;    60.038174
   95.140495;    60.038177;    60.038178
   95.148827;    60.038177;    60.038178
   95.157158;    60.038177;    60.038177
   95.165489;    60.038176;    60.038173
   95.173820;    60.038176;    60.038174
   95.182152;    60.038177;    60.038178
   95.190483;    60.038181;    60.038179
   95.198814;    60.038183;    60.038179
   95.207146;    60.038185;    60.038180
   95.215477;    60.038187;    60.038180
   95.223808;    60.038184;    60.038180
   95.232140;    60.038182;    60.038179
   95.240471;    60.038180;    60.038178
   95.248802;    60.038179;    60.038178
   95.257133;    60.038178;    60.038178
   95.265465;    60.038177;    60.038177
   95.273796;    60.038177;    60.038177
   95.282127;    60.038177;    60.038177
   95.290459;    60.038176;    60.038177
   95.298790;    60.038176;    60.038177
   95.307121;    60.038176;    60.038177
   95.315453;    60.038176;    60.038177
   95.323784;    60.038176;    60.038177
   95.332115;    60.038176;    60.038177
   95.340446;    60.038176;    60.038177
   95.348778;    60.038176;    60.038176
   95.357109;    60.038177;    60.038180
   95.365440;    60.038178;    60.038183
   95.373772;    60.038178;    60.038185
   95.382103;    60.038179;    60.038186
   95.390434;    60.038179;    60.038183
   95.398766;    60.038178;    60.038181
   95.407097;    60.038178;    60.038180
   95.415428;    60.038177;    60.038179
   95.423759;    60.038177;    60.038178
   95.432091;    60.038181;    60.038179
   95.440422;    60.038184;    60.038179
   95.448753;    60.038186;    60.038180
   95.457085;    60.038187;    60.038180
   95.465416;    60.038188;    60.038180
   95.473747;    60.038189;    60.038181
   95.482079;    60.038185;    60.038180
   95.490410;    60.038184;    60.038183
   95.498741;    60.038183;    60.038185
   95.507072;    60.038182;    60.038187
   95.515404;    60.038181;    60.038188
   95.523735;    60.038181;    60.038188
   95.532066;    60.038181;    60.038189
   95.540398;    60.038181;    60.038189
   95.548729;    60.038185;    60.038190
   95.557060;    60.038188;    60.038192
   95.565392;    60.038189;    60.038189
   95.573723;    60.038190;    60.038187
   95.582054;    60.038190;    60.038185
   95.590385;    60.038191;    60.038184
   95.598717;    60.038191;    60.038183
   95.607048;    60.038191;    60.038183
   95.615379;    60.038192;    60.038186
   95.623711;    60.038192;    60.038189
   95.632042;    60.038193;    60.038191
   95.640373;    60.038194;    60.038192
   95.648705;    60.038194;    60.038193
   95.657036;    60.038194;    60.038194
   95.665367;    60.038194;    60.038194
   95.673698;    60.038195;    60.038195
   95.682030;    60.038195;    60.038195
   95.690361;    60.038195;    60.038195
   95.698692;    60.038195;    60.038195
   95.707024;    60.038191;    60.038194
   95.715355;    60.038188;    60.038194
   95.723686;    60.038186;    60.038193
   95.732018;    60.038189;    60.038193
   95.740349;    60.038191;    60.038194
   95.748680;    60.038192;    60.038194
   95.757011;    60.038193;    60.038194
   95.765343;    60.038194;    60.038195
   95.773674;    60.038194;    60.038195
   95.782005;    60.038195;    60.038195
   95.790337;    60.038195;    60.038195
   95.798668;    60.038195;    60.038195
   95.806999;    60.038195;    60.038195
