# time;VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 2 [BUS 2 18.000]; VOLT 3 [BUS 3 13.800]; VOLT 7 [BUS 7 230.00]; VOLT 8 [BUS 8 230.00]; VOLT 9 [BUS 9 230.00]; VOLT 10 [10 34.500]; VOLT 11 [11 138.00]; VOLT 12 [12 34.500]
   17.408154;     0.970333;     1.075196;     0.970333;     1.075196;     1.007620;     1.028794;     1.060814;     1.059666;     1.028794;     1.059666
   17.416487;     0.970331;     1.075195;     0.970331;     1.075195;     1.007619;     1.028793;     1.060813;     1.059665;     1.028793;     1.059665
   17.424820;     0.970330;     1.075194;     0.970330;     1.075194;     1.007618;     1.028792;     1.060812;     1.059664;     1.028792;     1.059664
   17.433153;     0.970329;     1.075193;     0.970329;     1.075193;     1.007617;     1.028790;     1.060811;     1.059663;     1.028790;     1.059663
   17.441486;     0.970328;     1.075192;     0.970328;     1.075192;     1.007615;     1.028789;     1.060810;     1.059662;     1.028789;     1.059662
   17.449820;     0.970326;     1.075191;     0.970326;     1.075191;     1.007614;     1.028788;     1.060809;     1.059661;     1.028788;     1.059661
   17.458153;     0.970325;     1.075189;     0.970325;     1.075189;     1.007613;     1.028787;     1.060808;     1.059659;     1.028787;     1.059659
   17.466486;     0.970324;     1.075189;     0.970324;     1.075189;     1.007612;     1.028785;     1.060807;     1.059658;     1.028785;     1.059658
   17.474819;     0.970323;     1.075187;     0.970323;     1.075187;     1.007610;     1.028784;     1.060805;     1.059657;     1.028784;     1.059657
   17.483152;     0.970321;     1.075186;     0.970321;     1.075186;     1.007609;     1.028783;     1.060804;     1.059656;     1.028783;     1.059656
   17.491486;     0.970320;     1.075185;     0.970320;     1.075185;     1.007608;     1.028782;     1.060803;     1.059655;     1.028782;     1.059655
   17.499819;     0.970319;     1.075184;     0.970319;     1.075184;     1.007607;     1.028781;     1.060802;     1.059654;     1.028781;     1.059654
   17.508152;     0.970317;     1.075183;     0.970317;     1.075183;     1.007605;     1.028779;     1.060801;     1.059653;     1.028779;     1.059653
   17.516485;     0.970316;     1.075182;     0.970316;     1.075182;     1.007604;     1.028778;     1.060800;     1.059651;     1.028778;     1.059651
   17.524818;     0.970315;     1.075181;     0.970315;     1.075181;     1.007603;     1.028777;     1.060799;     1.059650;     1.028777;     1.059650
   17.533152;     0.970314;     1.075180;     0.970314;     1.075180;     1.007602;     1.028776;     1.060797;     1.059649;     1.028776;     1.059649
   17.541485;     0.970312;     1.075179;     0.970312;     1.075179;     1.007601;     1.028775;     1.060796;     1.059648;     1.028775;     1.059648
   17.549818;     0.970311;     1.075178;     0.970311;     1.075178;     1.007599;     1.028773;     1.060795;     1.059647;     1.028773;     1.059647
   17.558151;     0.970310;     1.075177;     0.970310;     1.075177;     1.007598;     1.028772;     1.060794;     1.059646;     1.028772;     1.059646
   17.566484;     0.970309;     1.075176;     0.970309;     1.075176;     1.007597;     1.028771;     1.060793;     1.059645;     1.028771;     1.059645
   17.574818;     0.970308;     1.075175;     0.970308;     1.075175;     1.007596;     1.028770;     1.060792;     1.059644;     1.028770;     1.059644
   17.583151;     0.970306;     1.075173;     0.970306;     1.075173;     1.007594;     1.028769;     1.060791;     1.059642;     1.028769;     1.059642
   17.591484;     0.970305;     1.075173;     0.970305;     1.075173;     1.007593;     1.028768;     1.060789;     1.059641;     1.028768;     1.059641
   17.599817;     0.970304;     1.075171;     0.970304;     1.075171;     1.007592;     1.028766;     1.060788;     1.059640;     1.028766;     1.059640
   17.608150;     0.970303;     1.075170;     0.970303;     1.075170;     1.007591;     1.028765;     1.060787;     1.059639;     1.028765;     1.059639
   17.616484;     0.970301;     1.075169;     0.970301;     1.075169;     1.007590;     1.028764;     1.060786;     1.059638;     1.028764;     1.059638
   17.624817;     0.970300;     1.075168;     0.970300;     1.075168;     1.007589;     1.028763;     1.060785;     1.059637;     1.028763;     1.059637
   17.633150;     0.970299;     1.075167;     0.970299;     1.075167;     1.007587;     1.028762;     1.060784;     1.059636;     1.028762;     1.059636
   17.641483;     0.970298;     1.075166;     0.970298;     1.075166;     1.007586;     1.028761;     1.060783;     1.059635;     1.028761;     1.059635
   17.649817;     0.970297;     1.075165;     0.970297;     1.075165;     1.007585;     1.028759;     1.060782;     1.059633;     1.028759;     1.059633
   17.658150;     0.970295;     1.075164;     0.970295;     1.075164;     1.007584;     1.028758;     1.060781;     1.059632;     1.028758;     1.059632
   17.666483;     0.970294;     1.075163;     0.970294;     1.075163;     1.007582;     1.028757;     1.060779;     1.059631;     1.028757;     1.059631
   17.674816;     0.970293;     1.075162;     0.970293;     1.075162;     1.007581;     1.028756;     1.060778;     1.059630;     1.028756;     1.059630
   17.683149;     0.970292;     1.075161;     0.970292;     1.075161;     1.007580;     1.028754;     1.060777;     1.059629;     1.028754;     1.059629
   17.691483;     0.970290;     1.075160;     0.970290;     1.075160;     1.007579;     1.028753;     1.060776;     1.059628;     1.028753;     1.059628
   17.699816;     0.970289;     1.075158;     0.970289;     1.075158;     1.007578;     1.028752;     1.060775;     1.059627;     1.028752;     1.059627
   17.708149;     0.970288;     1.075158;     0.970288;     1.075158;     1.007577;     1.028751;     1.060774;     1.059626;     1.028751;     1.059626
   17.716482;     0.970287;     1.075157;     0.970287;     1.075157;     1.007575;     1.028750;     1.060773;     1.059625;     1.028750;     1.059625
   17.724815;     0.970285;     1.075155;     0.970285;     1.075155;     1.007574;     1.028749;     1.060772;     1.059623;     1.028749;     1.059623
   17.733149;     0.970284;     1.075154;     0.970284;     1.075154;     1.007573;     1.028747;     1.060771;     1.059622;     1.028747;     1.059622
   17.741482;     0.970283;     1.075153;     0.970283;     1.075153;     1.007572;     1.028746;     1.060769;     1.059621;     1.028746;     1.059621
   17.749815;     0.970282;     1.075152;     0.970282;     1.075152;     1.007571;     1.028745;     1.060768;     1.059620;     1.028745;     1.059620
   17.758148;     0.970281;     1.075151;     0.970281;     1.075151;     1.007569;     1.028744;     1.060767;     1.059619;     1.028744;     1.059619
   17.766481;     0.970279;     1.075150;     0.970279;     1.075150;     1.007568;     1.028743;     1.060766;     1.059618;     1.028743;     1.059618
   17.774815;     0.970278;     1.075149;     0.970278;     1.075149;     1.007567;     1.028741;     1.060765;     1.059617;     1.028741;     1.059617
   17.783148;     0.970277;     1.075148;     0.970277;     1.075148;     1.007566;     1.028740;     1.060764;     1.059616;     1.028740;     1.059616
   17.791481;     0.970276;     1.075147;     0.970276;     1.075147;     1.007565;     1.028739;     1.060763;     1.059615;     1.028739;     1.059615
   17.799814;     0.970274;     1.075146;     0.970274;     1.075146;     1.007563;     1.028738;     1.060762;     1.059613;     1.028738;     1.059613
   17.808147;     0.970273;     1.075145;     0.970273;     1.075145;     1.007562;     1.028737;     1.060760;     1.059612;     1.028737;     1.059612
   17.816481;     0.970272;     1.075144;     0.970272;     1.075144;     1.007561;     1.028736;     1.060759;     1.059611;     1.028736;     1.059611
   17.824814;     0.970271;     1.075143;     0.970271;     1.075143;     1.007560;     1.028735;     1.060758;     1.059610;     1.028735;     1.059610
   17.833147;     0.970270;     1.075141;     0.970270;     1.075141;     1.007558;     1.028733;     1.060757;     1.059609;     1.028733;     1.059609
   17.841480;     0.970269;     1.075140;     0.970269;     1.075140;     1.007557;     1.028732;     1.060756;     1.059608;     1.028732;     1.059608
   17.849813;     0.970267;     1.075140;     0.970267;     1.075140;     1.007556;     1.028731;     1.060755;     1.059607;     1.028731;     1.059607
   17.858147;     0.970266;     1.075139;     0.970266;     1.075139;     1.007555;     1.028730;     1.060754;     1.059606;     1.028730;     1.059606
   17.866480;     0.970265;     1.075137;     0.970265;     1.075137;     1.007554;     1.028729;     1.060753;     1.059605;     1.028729;     1.059605
   17.874813;     0.970264;     1.075136;     0.970264;     1.075136;     1.007553;     1.028728;     1.060752;     1.059603;     1.028728;     1.059603
   17.883146;     0.970263;     1.075135;     0.970263;     1.075135;     1.007552;     1.028727;     1.060750;     1.059602;     1.028727;     1.059602
   17.891479;     0.970262;     1.075134;     0.970262;     1.075134;     1.007550;     1.028725;     1.060750;     1.059601;     1.028725;     1.059601
   17.899813;     0.970260;     1.075133;     0.970260;     1.075133;     1.007549;     1.028724;     1.060748;     1.059600;     1.028724;     1.059600
   17.908146;     0.970259;     1.075132;     0.970259;     1.075132;     1.007548;     1.028723;     1.060747;     1.059599;     1.028723;     1.059599
   17.916479;     0.970258;     1.075131;     0.970258;     1.075131;     1.007547;     1.028722;     1.060746;     1.059598;     1.028722;     1.059598
   17.924812;     0.970257;     1.075130;     0.970257;     1.075130;     1.007546;     1.028721;     1.060745;     1.059597;     1.028721;     1.059597
   17.933146;     0.970256;     1.075129;     0.970256;     1.075129;     1.007545;     1.028720;     1.060744;     1.059596;     1.028720;     1.059596
   17.941479;     0.970254;     1.075128;     0.970254;     1.075128;     1.007543;     1.028719;     1.060743;     1.059595;     1.028719;     1.059595
   17.949812;     0.970253;     1.075127;     0.970253;     1.075127;     1.007542;     1.028717;     1.060742;     1.059594;     1.028717;     1.059594
   17.958145;     0.970252;     1.075126;     0.970252;     1.075126;     1.007541;     1.028716;     1.060741;     1.059593;     1.028716;     1.059593
   17.966478;     0.970251;     1.075125;     0.970251;     1.075125;     1.007540;     1.028715;     1.060740;     1.059591;     1.028715;     1.059591
   17.974812;     0.970250;     1.075124;     0.970250;     1.075124;     1.007539;     1.028714;     1.060739;     1.059590;     1.028714;     1.059590
   17.983145;     0.970249;     1.075123;     0.970249;     1.075123;     1.007538;     1.028713;     1.060737;     1.059589;     1.028713;     1.059589
   17.991478;     0.970247;     1.075122;     0.970247;     1.075122;     1.007537;     1.028712;     1.060737;     1.059588;     1.028712;     1.059588
   17.999811;     0.970246;     1.075121;     0.970246;     1.075121;     1.007535;     1.028711;     1.060735;     1.059587;     1.028711;     1.059587
   18.008144;     0.970245;     1.075120;     0.970245;     1.075120;     1.007534;     1.028710;     1.060734;     1.059586;     1.028710;     1.059586
   18.016478;     0.970244;     1.075119;     0.970244;     1.075119;     1.007533;     1.028708;     1.060733;     1.059585;     1.028708;     1.059585
   18.024811;     0.970243;     1.075118;     0.970243;     1.075118;     1.007532;     1.028707;     1.060732;     1.059584;     1.028707;     1.059584
   18.033144;     0.970242;     1.075116;     0.970242;     1.075116;     1.007531;     1.028706;     1.060731;     1.059583;     1.028706;     1.059583
   18.041477;     0.970241;     1.075115;     0.970241;     1.075115;     1.007530;     1.028705;     1.060730;     1.059582;     1.028705;     1.059582
   18.049810;     0.970239;     1.075114;     0.970239;     1.075114;     1.007529;     1.028704;     1.060729;     1.059581;     1.028704;     1.059581
   18.058144;     0.970238;     1.075114;     0.970238;     1.075114;     1.007527;     1.028703;     1.060728;     1.059580;     1.028703;     1.059580
   18.066477;     0.970237;     1.075112;     0.970237;     1.075112;     1.007526;     1.028702;     1.060727;     1.059579;     1.028702;     1.059579
   18.074810;     0.970236;     1.075112;     0.970236;     1.075112;     1.007525;     1.028701;     1.060726;     1.059578;     1.028701;     1.059578
   18.083143;     0.970235;     1.075110;     0.970235;     1.075110;     1.007524;     1.028700;     1.060725;     1.059576;     1.028700;     1.059576
   18.091476;     0.970234;     1.075109;     0.970234;     1.075109;     1.007523;     1.028698;     1.060724;     1.059575;     1.028698;     1.059575
   18.099810;     0.970233;     1.075108;     0.970233;     1.075108;     1.007522;     1.028697;     1.060722;     1.059574;     1.028697;     1.059574
   18.108143;     0.970232;     1.075107;     0.970232;     1.075107;     1.007521;     1.028696;     1.060722;     1.059573;     1.028696;     1.059573
   18.116476;     0.970231;     1.075106;     0.970231;     1.075106;     1.007520;     1.028695;     1.060720;     1.059572;     1.028695;     1.059572
   18.124809;     0.970229;     1.075105;     0.970229;     1.075105;     1.007519;     1.028694;     1.060719;     1.059571;     1.028694;     1.059571
   18.133142;     0.970228;     1.075104;     0.970228;     1.075104;     1.007517;     1.028693;     1.060718;     1.059570;     1.028693;     1.059570
   18.141476;     0.970227;     1.075103;     0.970227;     1.075103;     1.007516;     1.028692;     1.060717;     1.059569;     1.028692;     1.059569
   18.149809;     0.970226;     1.075102;     0.970226;     1.075102;     1.007515;     1.028691;     1.060716;     1.059568;     1.028691;     1.059568
   18.158142;     0.970225;     1.075101;     0.970225;     1.075101;     1.007514;     1.028690;     1.060715;     1.059567;     1.028690;     1.059567
   18.166475;     0.970224;     1.075100;     0.970224;     1.075100;     1.007513;     1.028688;     1.060714;     1.059566;     1.028688;     1.059566
   18.174809;     0.970223;     1.075099;     0.970223;     1.075099;     1.007512;     1.028687;     1.060713;     1.059565;     1.028687;     1.059565
   18.183142;     0.970221;     1.075098;     0.970221;     1.075098;     1.007511;     1.028686;     1.060712;     1.059564;     1.028686;     1.059564
   18.191475;     0.970220;     1.075097;     0.970220;     1.075097;     1.007510;     1.028685;     1.060711;     1.059563;     1.028685;     1.059563
   18.199808;     0.970219;     1.075096;     0.970219;     1.075096;     1.007509;     1.028684;     1.060710;     1.059562;     1.028684;     1.059562
   18.208141;     0.970218;     1.075095;     0.970218;     1.075095;     1.007508;     1.028683;     1.060709;     1.059561;     1.028683;     1.059561
   18.216475;     0.970217;     1.075094;     0.970217;     1.075094;     1.007506;     1.028682;     1.060708;     1.059559;     1.028682;     1.059559
   18.224808;     0.970216;     1.075093;     0.970216;     1.075093;     1.007505;     1.028681;     1.060707;     1.059559;     1.028681;     1.059559
   18.233141;     0.970215;     1.075092;     0.970215;     1.075092;     1.007504;     1.028680;     1.060706;     1.059557;     1.028680;     1.059557
   18.241474;     0.970214;     1.075091;     0.970214;     1.075091;     1.007503;     1.028679;     1.060705;     1.059556;     1.028679;     1.059556
   18.249807;     0.970213;     1.075090;     0.970213;     1.075090;     1.007502;     1.028678;     1.060704;     1.059555;     1.028678;     1.059555
   18.258141;     0.970212;     1.075089;     0.970212;     1.075089;     1.007501;     1.028677;     1.060702;     1.059554;     1.028677;     1.059554
   18.266474;     0.970211;     1.075088;     0.970211;     1.075088;     1.007500;     1.028676;     1.060701;     1.059553;     1.028676;     1.059553
   18.274807;     0.970210;     1.075087;     0.970210;     1.075087;     1.007499;     1.028674;     1.060700;     1.059552;     1.028674;     1.059552
   18.283140;     0.970209;     1.075086;     0.970209;     1.075086;     1.007498;     1.028673;     1.060699;     1.059551;     1.028673;     1.059551
   18.291473;     0.970207;     1.075085;     0.970207;     1.075085;     1.007497;     1.028672;     1.060698;     1.059550;     1.028672;     1.059550
   18.299807;     0.970206;     1.075084;     0.970206;     1.075084;     1.007496;     1.028671;     1.060697;     1.059549;     1.028671;     1.059549
   18.308140;     0.970205;     1.075083;     0.970205;     1.075083;     1.007495;     1.028670;     1.060696;     1.059548;     1.028670;     1.059548
   18.316473;     0.970204;     1.075082;     0.970204;     1.075082;     1.007494;     1.028669;     1.060695;     1.059547;     1.028669;     1.059547
   18.324806;     0.970203;     1.075081;     0.970203;     1.075081;     1.007492;     1.028668;     1.060694;     1.059546;     1.028668;     1.059546
   18.333139;     0.970202;     1.075080;     0.970202;     1.075080;     1.007491;     1.028667;     1.060693;     1.059545;     1.028667;     1.059545
   18.341473;     0.970201;     1.075079;     0.970201;     1.075079;     1.007490;     1.028666;     1.060692;     1.059544;     1.028666;     1.059544
   18.349806;     0.970200;     1.075078;     0.970200;     1.075078;     1.007489;     1.028665;     1.060691;     1.059543;     1.028665;     1.059543
   18.358139;     0.970199;     1.075077;     0.970199;     1.075077;     1.007488;     1.028664;     1.060690;     1.059542;     1.028664;     1.059542
   18.366472;     0.970198;     1.075076;     0.970198;     1.075076;     1.007487;     1.028663;     1.060689;     1.059541;     1.028663;     1.059541
   18.374805;     0.970197;     1.075075;     0.970197;     1.075075;     1.007486;     1.028662;     1.060688;     1.059540;     1.028662;     1.059540
   18.383139;     0.970196;     1.075074;     0.970196;     1.075074;     1.007485;     1.028661;     1.060687;     1.059539;     1.028661;     1.059539
   18.391472;     0.970195;     1.075073;     0.970195;     1.075073;     1.007484;     1.028660;     1.060686;     1.059538;     1.028660;     1.059538
   18.399805;     0.970194;     1.075072;     0.970194;     1.075072;     1.007483;     1.028659;     1.060685;     1.059537;     1.028659;     1.059537
   18.408138;     0.970193;     1.075072;     0.970193;     1.075072;     1.007482;     1.028658;     1.060685;     1.059536;     1.028658;     1.059536
   18.416471;     0.970192;     1.075071;     0.970192;     1.075071;     1.007481;     1.028657;     1.060684;     1.059535;     1.028657;     1.059535
   18.424805;     0.970191;     1.075070;     0.970191;     1.075070;     1.007481;     1.028656;     1.060683;     1.059534;     1.028656;     1.059534
   18.433138;     0.970190;     1.075069;     0.970190;     1.075069;     1.007480;     1.028655;     1.060682;     1.059534;     1.028655;     1.059534
   18.441471;     0.970189;     1.075068;     0.970189;     1.075068;     1.007478;     1.028654;     1.060681;     1.059533;     1.028654;     1.059533
   18.449804;     0.970188;     1.075067;     0.970188;     1.075067;     1.007478;     1.028653;     1.060680;     1.059532;     1.028653;     1.059532
   18.458138;     0.970187;     1.075066;     0.970187;     1.075066;     1.007476;     1.028652;     1.060679;     1.059531;     1.028652;     1.059531
   18.466471;     0.970186;     1.075065;     0.970186;     1.075065;     1.007475;     1.028651;     1.060678;     1.059530;     1.028651;     1.059530
   18.474804;     0.970185;     1.075064;     0.970185;     1.075064;     1.007475;     1.028650;     1.060677;     1.059529;     1.028650;     1.059529
   18.483137;     0.970184;     1.075063;     0.970184;     1.075063;     1.007473;     1.028649;     1.060676;     1.059528;     1.028649;     1.059528
   18.491470;     0.970183;     1.075063;     0.970183;     1.075063;     1.007473;     1.028648;     1.060675;     1.059527;     1.028648;     1.059527
   18.499804;     0.970182;     1.075062;     0.970182;     1.075062;     1.007472;     1.028648;     1.060674;     1.059526;     1.028648;     1.059526
   18.508137;     0.970181;     1.075061;     0.970181;     1.075061;     1.007471;     1.028646;     1.060673;     1.059525;     1.028646;     1.059525
   18.516470;     0.970180;     1.075060;     0.970180;     1.075060;     1.007470;     1.028646;     1.060672;     1.059524;     1.028646;     1.059524
   18.524803;     0.970179;     1.075059;     0.970179;     1.075059;     1.007469;     1.028644;     1.060671;     1.059523;     1.028644;     1.059523
   18.533136;     0.970178;     1.075058;     0.970178;     1.075058;     1.007468;     1.028644;     1.060671;     1.059522;     1.028644;     1.059522
   18.541470;     0.970177;     1.075057;     0.970177;     1.075057;     1.007467;     1.028643;     1.060670;     1.059521;     1.028643;     1.059521
   18.549803;     0.970177;     1.075056;     0.970177;     1.075056;     1.007466;     1.028642;     1.060669;     1.059520;     1.028642;     1.059520
   18.558136;     0.970176;     1.075055;     0.970176;     1.075055;     1.007465;     1.028641;     1.060668;     1.059520;     1.028641;     1.059520
   18.566469;     0.970175;     1.075055;     0.970175;     1.075055;     1.007464;     1.028640;     1.060667;     1.059519;     1.028640;     1.059519
   18.574802;     0.970174;     1.075054;     0.970174;     1.075054;     1.007463;     1.028639;     1.060666;     1.059518;     1.028639;     1.059518
   18.583136;     0.970173;     1.075053;     0.970173;     1.075053;     1.007462;     1.028638;     1.060665;     1.059517;     1.028638;     1.059517
   18.591469;     0.970172;     1.075052;     0.970172;     1.075052;     1.007461;     1.028637;     1.060664;     1.059516;     1.028637;     1.059516
   18.599802;     0.970171;     1.075051;     0.970171;     1.075051;     1.007460;     1.028636;     1.060663;     1.059515;     1.028636;     1.059515
   18.608135;     0.970170;     1.075050;     0.970170;     1.075050;     1.007459;     1.028635;     1.060663;     1.059514;     1.028635;     1.059514
   18.616468;     0.970169;     1.075049;     0.970169;     1.075049;     1.007458;     1.028634;     1.060662;     1.059513;     1.028634;     1.059513
   18.624802;     0.970168;     1.075049;     0.970168;     1.075049;     1.007458;     1.028633;     1.060661;     1.059512;     1.028633;     1.059512
   18.633135;     0.970167;     1.075047;     0.970167;     1.075047;     1.007457;     1.028632;     1.060660;     1.059511;     1.028632;     1.059511
   18.641468;     0.970166;     1.075047;     0.970166;     1.075047;     1.007456;     1.028632;     1.060659;     1.059511;     1.028632;     1.059511
   18.649801;     0.970165;     1.075046;     0.970165;     1.075046;     1.007455;     1.028631;     1.060658;     1.059510;     1.028631;     1.059510
   18.658134;     0.970164;     1.075045;     0.970164;     1.075045;     1.007454;     1.028630;     1.060657;     1.059509;     1.028630;     1.059509
   18.666468;     0.970164;     1.075044;     0.970164;     1.075044;     1.007453;     1.028629;     1.060656;     1.059508;     1.028629;     1.059508
   18.674801;     0.970163;     1.075043;     0.970163;     1.075043;     1.007452;     1.028628;     1.060655;     1.059507;     1.028628;     1.059507
   18.683134;     0.970162;     1.075042;     0.970162;     1.075042;     1.007451;     1.028627;     1.060654;     1.059506;     1.028627;     1.059506
   18.691467;     0.970161;     1.075041;     0.970161;     1.075041;     1.007450;     1.028626;     1.060653;     1.059505;     1.028626;     1.059505
   18.699800;     0.970160;     1.075041;     0.970160;     1.075041;     1.007449;     1.028625;     1.060653;     1.059504;     1.028625;     1.059504
   18.708134;     0.970159;     1.075040;     0.970159;     1.075040;     1.007449;     1.028624;     1.060652;     1.059504;     1.028624;     1.059504
   18.716467;     0.970158;     1.075039;     0.970158;     1.075039;     1.007448;     1.028623;     1.060651;     1.059503;     1.028623;     1.059503
   18.724800;     0.970157;     1.075038;     0.970157;     1.075038;     1.007447;     1.028623;     1.060650;     1.059502;     1.028623;     1.059502
   18.733133;     0.970156;     1.075037;     0.970156;     1.075037;     1.007446;     1.028622;     1.060649;     1.059501;     1.028622;     1.059501
   18.741467;     0.970156;     1.075036;     0.970156;     1.075036;     1.007445;     1.028621;     1.060648;     1.059500;     1.028621;     1.059500
   18.749800;     0.970155;     1.075036;     0.970155;     1.075036;     1.007444;     1.028620;     1.060647;     1.059499;     1.028620;     1.059499
   18.758133;     0.970154;     1.075034;     0.970154;     1.075034;     1.007443;     1.028619;     1.060646;     1.059498;     1.028619;     1.059498
   18.766466;     0.970153;     1.075034;     0.970153;     1.075034;     1.007442;     1.028618;     1.060646;     1.059497;     1.028618;     1.059497
   18.774799;     0.970152;     1.075033;     0.970152;     1.075033;     1.007441;     1.028617;     1.060645;     1.059497;     1.028617;     1.059497
   18.783133;     0.970151;     1.075032;     0.970151;     1.075032;     1.007441;     1.028616;     1.060644;     1.059496;     1.028616;     1.059496
   18.791466;     0.970150;     1.075031;     0.970150;     1.075031;     1.007440;     1.028616;     1.060643;     1.059495;     1.028616;     1.059495
   18.799799;     0.970150;     1.075031;     0.970150;     1.075031;     1.007439;     1.028615;     1.060642;     1.059494;     1.028615;     1.059494
   18.808132;     0.970149;     1.075030;     0.970149;     1.075030;     1.007438;     1.028614;     1.060642;     1.059493;     1.028614;     1.059493
   18.816465;     0.970148;     1.075029;     0.970148;     1.075029;     1.007437;     1.028613;     1.060641;     1.059492;     1.028613;     1.059492
   18.824799;     0.970147;     1.075028;     0.970147;     1.075028;     1.007436;     1.028612;     1.060640;     1.059492;     1.028612;     1.059492
   18.833132;     0.970146;     1.075027;     0.970146;     1.075027;     1.007436;     1.028611;     1.060639;     1.059491;     1.028611;     1.059491
   18.841465;     0.970145;     1.075027;     0.970145;     1.075027;     1.007435;     1.028611;     1.060638;     1.059490;     1.028611;     1.059490
   18.849798;     0.970145;     1.075026;     0.970145;     1.075026;     1.007434;     1.028610;     1.060638;     1.059489;     1.028610;     1.059489
   18.858131;     0.970144;     1.075025;     0.970144;     1.075025;     1.007433;     1.028609;     1.060637;     1.059489;     1.028609;     1.059489
   18.866465;     0.970143;     1.075024;     0.970143;     1.075024;     1.007432;     1.028608;     1.060636;     1.059488;     1.028608;     1.059488
   18.874798;     0.970142;     1.075024;     0.970142;     1.075024;     1.007432;     1.028607;     1.060635;     1.059487;     1.028607;     1.059487
   18.883131;     0.970141;     1.075023;     0.970141;     1.075023;     1.007431;     1.028607;     1.060634;     1.059486;     1.028607;     1.059486
   18.891464;     0.970141;     1.075022;     0.970141;     1.075022;     1.007430;     1.028606;     1.060634;     1.059485;     1.028606;     1.059485
   18.899797;     0.970140;     1.075021;     0.970140;     1.075021;     1.007429;     1.028605;     1.060633;     1.059485;     1.028605;     1.059485
   18.908131;     0.970139;     1.075021;     0.970139;     1.075021;     1.007428;     1.028604;     1.060632;     1.059484;     1.028604;     1.059484
   18.916464;     0.970138;     1.075020;     0.970138;     1.075020;     1.007427;     1.028603;     1.060631;     1.059483;     1.028603;     1.059483
   18.924797;     0.970137;     1.075019;     0.970137;     1.075019;     1.007427;     1.028603;     1.060631;     1.059482;     1.028603;     1.059482
   18.933130;     0.970137;     1.075018;     0.970137;     1.075018;     1.007426;     1.028602;     1.060630;     1.059482;     1.028602;     1.059482
   18.941463;     0.970136;     1.075018;     0.970136;     1.075018;     1.007425;     1.028601;     1.060629;     1.059481;     1.028601;     1.059481
   18.949797;     0.970135;     1.075017;     0.970135;     1.075017;     1.007424;     1.028600;     1.060628;     1.059480;     1.028600;     1.059480
   18.958130;     0.970134;     1.075016;     0.970134;     1.075016;     1.007424;     1.028600;     1.060628;     1.059479;     1.028600;     1.059479
   18.966463;     0.970133;     1.075015;     0.970133;     1.075015;     1.007423;     1.028599;     1.060627;     1.059479;     1.028599;     1.059479
   18.974796;     0.970133;     1.075015;     0.970133;     1.075015;     1.007422;     1.028598;     1.060626;     1.059478;     1.028598;     1.059478
   18.983130;     0.970132;     1.075014;     0.970132;     1.075014;     1.007421;     1.028597;     1.060625;     1.059477;     1.028597;     1.059477
   18.991463;     0.970131;     1.075013;     0.970131;     1.075013;     1.007420;     1.028596;     1.060624;     1.059476;     1.028596;     1.059476
   18.999796;     0.970130;     1.075012;     0.970130;     1.075012;     1.007420;     1.028596;     1.060624;     1.059476;     1.028596;     1.059476
   19.008129;     0.970130;     1.075012;     0.970130;     1.075012;     1.007419;     1.028595;     1.060623;     1.059475;     1.028595;     1.059475
   19.016462;     0.970129;     1.075011;     0.970129;     1.075011;     1.007418;     1.028594;     1.060622;     1.059474;     1.028594;     1.059474
   19.024796;     0.970128;     1.075010;     0.970128;     1.075010;     1.007417;     1.028593;     1.060622;     1.059473;     1.028593;     1.059473
   19.033129;     0.970127;     1.075009;     0.970127;     1.075009;     1.007417;     1.028593;     1.060621;     1.059472;     1.028593;     1.059472
   19.041462;     0.970127;     1.075009;     0.970127;     1.075009;     1.007416;     1.028592;     1.060620;     1.059472;     1.028592;     1.059472
   19.049795;     0.970126;     1.075008;     0.970126;     1.075008;     1.007415;     1.028591;     1.060619;     1.059471;     1.028591;     1.059471
   19.058128;     0.970125;     1.075007;     0.970125;     1.075007;     1.007415;     1.028590;     1.060619;     1.059470;     1.028590;     1.059470
   19.066462;     0.970124;     1.075006;     0.970124;     1.075006;     1.007414;     1.028590;     1.060618;     1.059469;     1.028590;     1.059469
   19.074795;     0.970124;     1.075006;     0.970124;     1.075006;     1.007413;     1.028589;     1.060617;     1.059469;     1.028589;     1.059469
   19.083128;     0.970123;     1.075005;     0.970123;     1.075005;     1.007412;     1.028588;     1.060616;     1.059468;     1.028588;     1.059468
   19.091461;     0.970122;     1.075004;     0.970122;     1.075004;     1.007411;     1.028587;     1.060616;     1.059467;     1.028587;     1.059467
   19.099794;     0.970122;     1.075004;     0.970122;     1.075004;     1.007411;     1.028587;     1.060615;     1.059466;     1.028587;     1.059466
   19.108128;     0.970121;     1.075003;     0.970121;     1.075003;     1.007410;     1.028586;     1.060614;     1.059466;     1.028586;     1.059466
   19.116461;     0.970120;     1.075002;     0.970120;     1.075002;     1.007409;     1.028585;     1.060613;     1.059465;     1.028585;     1.059465
   19.124794;     0.970119;     1.075001;     0.970119;     1.075001;     1.007408;     1.028584;     1.060613;     1.059464;     1.028584;     1.059464
   19.133127;     0.970119;     1.075001;     0.970119;     1.075001;     1.007408;     1.028584;     1.060612;     1.059464;     1.028584;     1.059464
   19.141460;     0.970118;     1.075000;     0.970118;     1.075000;     1.007407;     1.028583;     1.060611;     1.059463;     1.028583;     1.059463
